CustomerID,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,ProdTaken
200470,24,Company Invited,3,30,SmallBusiness,Male,2,3,Basic,3,Divorced,1,0,4,0,1,Executive,17400,0
200471,38,Enquiry,1,16,SmallBusiness,Female,3,3,Deluxe,3,Divorced,4,0,3,1,2,Manager,24824,0
200472,37,Enquiry,1,6,Salaried,Female,3,3,Deluxe,4,Divorced,7,0,2,1,1,Manager,21447,0
200473,49,Enquiry,1,24,Salaried,Male,2,4,King,3,Married,2,1,3,0,1,VP,34502,0
200474,24,Enquiry,1,29,SmallBusiness,Male,2,2,Basic,3,Divorced,2,1,4,0,1,Executive,17725,0
200475,26,Enquiry,3,34,SmallBusiness,Male,3,3,Deluxe,4,Divorced,2,0,3,1,0,Manager,21272,0
200476,24,Enquiry,1,23,Salaried,Male,3,4,Basic,4,Divorced,2,0,3,1,1,Executive,17127,0
200477,50,Company Invited,2,9,SmallBusiness,Male,2,3,King,4,Divorced,2,0,2,1,0,VP,33200,0
200478,25,Enquiry,3,19,SmallBusiness,Male,2,3,Basic,3,Divorced,2,0,3,1,0,Executive,17096,0
200479,24,Company Invited,1,13,Salaried,Female,2,3,Basic,3,Divorced,2,1,4,0,0,Executive,17886,1
200480,30,Company Invited,3,18,Salaried,Male,3,4,Basic,5,Divorced,2,0,5,1,0,Executive,17033,1
200481,,Enquiry,1,6,Salaried,Male,2,4,Basic,3,Divorced,2,1,2,0,0,Executive,18622,0
200482,31,Enquiry,3,19,SmallBusiness,Male,2,3,Deluxe,5,Married,3,0,2,0,0,Manager,,1
200483,,Enquiry,1,31,Salaried,Male,2,4,Deluxe,3,Single,5,0,2,0,1,Manager,18681,0
200484,31,Enquiry,3,12,SmallBusiness,Male,3,2,Deluxe,3,Married,5,0,5,1,2,Manager,20460,0
200485,27,Enquiry,1,12,SmallBusiness,Female,3,4,Basic,3,Married,1,0,2,1,1,Executive,17187,0
200486,37,Enquiry,3,8,SmallBusiness,Male,3,3,Deluxe,3,Divorced,5,1,3,0,1,Manager,24602,0
200487,20,Enquiry,1,6,Salaried,Female,2,4,Basic,4,Single,2,0,4,1,0,Executive,17836,0
200488,,Enquiry,1,8,Salaried,Female,2,3,Deluxe,3,Divorced,2,0,2,1,0,Manager,,0
200489,43,Enquiry,1,12,Salaried,Male,2,4,Super Deluxe,3,Married,5,1,3,1,0,AVP,31627,0
200490,38,Enquiry,1,6,Salaried,Female,2,3,Basic,5,Single,4,0,2,1,1,Executive,17619,0
200491,43,Company Invited,1,15,SmallBusiness,Male,3,3,Deluxe,3,Married,4,1,3,1,0,Manager,20679,0
200492,48,Enquiry,1,6,Salaried,Female,2,4,Super Deluxe,5,Divorced,1,0,4,0,1,AVP,30402,0
200493,44,Enquiry,2,6,Salaried,Female,2,4,Deluxe,3,Single,5,0,5,1,1,Manager,20985,0
200494,34,Enquiry,3,20,Large Business,Female,2,3,Basic,3,Married,2,1,5,1,1,Executive,17579,0
200495,27,Enquiry,3,8,SmallBusiness,Male,2,3,Basic,5,Married,1,0,5,0,1,Executive,18041,1
200496,,Enquiry,3,28,Large Business,Male,2,3,Basic,3,Single,2,0,2,1,1,Executive,18447,0
200497,44,Enquiry,1,9,Salaried,Male,2,3,King,3,Divorced,5,1,2,1,0,VP,34513,0
200498,22,Enquiry,1,12,SmallBusiness,Male,3,3,Basic,3,Divorced,1,0,2,1,0,Executive,17773,0
200499,33,Enquiry,3,14,SmallBusiness,Male,2,3,Deluxe,3,Married,1,0,2,1,1,Manager,22104,0
200500,32,Enquiry,1,15,Salaried,Female,3,3,Deluxe,3,Divorced,2,1,5,1,2,Manager,21322,0
200501,30,Company Invited,1,9,SmallBusiness,Female,3,3,Basic,3,Married,2,0,3,1,1,Executive,17083,0
200502,53,Enquiry,3,6,SmallBusiness,Female,2,3,Deluxe,5,Unmarried,1,0,2,1,1,Manager,23381,0
200503,34,Enquiry,1,6,Salaried,Male,2,3,Basic,3,Divorced,2,0,3,1,0,Executive,17691,0
200504,45,Company Invited,3,,Salaried,Female,3,3,Deluxe,5,Divorced,3,0,2,0,0,Manager,,1
200505,26,Enquiry,1,12,Salaried,Female,3,3,Basic,3,Divorced,2,1,2,0,0,Executive,17659,0
200506,37,Enquiry,1,9,Salaried,Male,2,3,Standard,3,Divorced,2,0,2,1,0,Senior Manager,24434,0
200507,29,Enquiry,3,9,SmallBusiness,Female,3,3,Deluxe,3,Divorced,2,0,2,0,0,Manager,20561,0
200508,35,Enquiry,1,12,Salaried,Male,2,5,Deluxe,3,Unmarried,2,0,5,1,0,Manager,21646,0
200509,33,Company Invited,1,12,Salaried,Male,1,3,Deluxe,3,Married,4,0,5,1,0,Manager,22725,0
200510,54,Enquiry,2,25,SmallBusiness,Male,2,3,Standard,4,Divorced,3,0,3,1,0,Senior Manager,25725,0
200511,36,Enquiry,1,15,SmallBusiness,Male,2,4,Deluxe,4,Married,3,1,4,1,0,Manager,23847,0
200512,27,Enquiry,1,9,SmallBusiness,Male,2,4,Basic,3,Single,1,0,2,0,0,Executive,17045,0
200513,20,Enquiry,1,16,SmallBusiness,Male,2,3,Basic,3,Single,2,1,5,0,0,Executive,16009,1
200514,33,Company Invited,1,9,Salaried,Male,3,3,Basic,5,Single,2,1,5,1,2,Executive,18348,1
200515,35,Company Invited,1,9,Salaried,Male,2,4,Basic,3,Divorced,2,0,2,1,1,Executive,16281,0
200516,23,Enquiry,1,10,SmallBusiness,Male,2,2,Basic,5,Divorced,3,0,4,0,1,Executive,17819,0
200517,25,Enquiry,3,,Salaried,Male,2,2,Deluxe,4,Divorced,1,0,4,0,0,Manager,19851,0
200518,,Enquiry,3,13,SmallBusiness,Female,2,4,Deluxe,3,Single,1,0,2,1,1,Manager,,0
200519,29,Company Invited,1,6,Salaried,Male,3,5,Basic,3,Married,2,0,2,1,0,Executive,17720,0
200520,48,Enquiry,3,8,SmallBusiness,Male,2,2,Deluxe,4,Divorced,4,0,3,1,0,Manager,23120,0
200521,27,Company Invited,3,,SmallBusiness,Female,3,2,Deluxe,3,Married,2,1,2,1,2,Manager,19647,0
200522,37,Enquiry,1,,Salaried,Male,3,2,Basic,3,Single,4,0,4,1,1,Executive,19680,0
200523,50,Enquiry,1,34,SmallBusiness,Male,3,2,Basic,3,Divorced,2,1,2,1,2,Executive,18221,0
200524,34,Enquiry,1,15,SmallBusiness,Fe Male,2,4,Standard,4,Unmarried,2,0,2,1,1,Senior Manager,23621,0
200525,24,Enquiry,3,,Salaried,Female,3,3,Deluxe,3,Single,1,0,2,1,0,Manager,19577,1
200526,39,Enquiry,1,,Large Business,Female,3,4,Deluxe,3,Single,2,0,2,1,0,Manager,19553,0
200527,32,Enquiry,3,16,SmallBusiness,Male,2,3,Deluxe,3,Single,2,0,4,0,1,Manager,20396,0
200528,50,Company Invited,3,14,Large Business,Male,2,3,Deluxe,3,Divorced,4,1,5,1,0,Manager,21796,1
200529,38,Enquiry,1,6,Salaried,Female,2,2,Deluxe,3,Unmarried,1,0,2,1,1,Manager,22625,0
200530,27,Enquiry,1,6,Salaried,Female,3,3,Standard,5,Divorced,2,0,4,1,2,Senior Manager,22412,0
200531,32,Enquiry,1,9,Salaried,Fe Male,2,3,Standard,3,Unmarried,4,0,2,1,1,Senior Manager,26159,0
200532,47,Enquiry,3,20,SmallBusiness,Male,2,,Deluxe,5,Single,3,0,2,0,1,Manager,19960,0
200533,40,Company Invited,3,11,Salaried,Male,2,4,Standard,5,Divorced,6,1,5,0,1,Senior Manager,25475,0
200534,53,Enquiry,1,13,Salaried,Male,2,2,Super Deluxe,3,Divorced,4,0,2,0,0,AVP,29814,0
200535,41,Enquiry,2,16,Salaried,Male,3,4,King,3,Married,4,0,2,1,0,VP,34141,0
200536,60,Enquiry,3,22,SmallBusiness,Male,2,3,Deluxe,5,Single,1,0,4,1,0,Manager,20405,0
200537,27,Company Invited,1,16,Salaried,Male,2,3,Standard,5,Married,2,0,3,1,0,Senior Manager,23793,0
200538,41,Enquiry,2,6,Salaried,Male,2,4,King,3,Divorced,2,0,2,1,1,VP,34189,0
200539,,Enquiry,3,14,SmallBusiness,Male,2,3,Basic,4,Divorced,1,0,2,1,0,Executive,,0
200540,28,Enquiry,1,6,Salaried,Female,3,5,Basic,4,Single,1,1,2,1,0,Executive,17216,1
200541,36,Company Invited,1,14,Salaried,Female,3,2,Standard,5,Divorced,1,0,3,0,0,Senior Manager,26713,0
200542,38,Enquiry,1,6,Salaried,Female,2,3,Standard,3,Unmarried,5,1,2,0,1,Senior Manager,22861,0
200543,,Company Invited,1,30,SmallBusiness,Male,2,5,Basic,3,Single,3,0,3,0,1,Executive,18708,0
200544,47,Company Invited,3,9,SmallBusiness,Female,2,3,Super Deluxe,3,Married,1,1,5,1,1,AVP,28770,0
200545,30,Enquiry,3,33,SmallBusiness,Male,2,3,Deluxe,3,Married,1,0,3,1,0,Manager,20304,0
200546,29,Enquiry,3,16,Salaried,Male,2,3,Basic,3,Single,2,0,4,0,0,Executive,17642,0
200547,42,Company Invited,1,25,SmallBusiness,Male,2,2,Basic,3,Married,7,1,3,1,1,Executive,17759,1
200548,43,Company Invited,3,21,Salaried,Male,2,4,Deluxe,3,Divorced,4,0,5,0,1,Manager,21804,0
200549,34,Enquiry,1,14,SmallBusiness,Female,3,3,Deluxe,3,Single,4,0,4,1,1,Manager,21142,0
200550,23,Enquiry,1,15,SmallBusiness,Male,2,3,Basic,5,Divorced,2,0,3,0,1,Executive,17500,0
200551,39,Enquiry,2,9,Salaried,Female,2,2,Deluxe,4,Divorced,1,0,2,1,0,Manager,21389,0
200552,56,Enquiry,1,15,SmallBusiness,Male,2,3,Super Deluxe,3,Divorced,1,0,4,0,0,AVP,26103,0
200553,40,Enquiry,1,8,SmallBusiness,Female,2,4,Basic,3,Single,1,1,3,1,1,Executive,17342,0
200554,27,Enquiry,1,13,SmallBusiness,Female,2,4,Deluxe,5,Unmarried,1,0,3,1,0,Manager,21811,0
200555,29,Enquiry,3,16,SmallBusiness,Male,2,3,Basic,4,Married,2,0,2,0,1,Executive,17297,0
200556,53,Enquiry,1,12,Salaried,Male,2,3,Deluxe,3,Single,3,0,5,1,0,Manager,17450,0
200557,35,Company Invited,1,8,Salaried,Female,3,3,Deluxe,5,Married,3,0,4,0,0,Manager,20093,0
200558,32,Company Invited,1,30,Salaried,Male,3,3,Deluxe,3,Divorced,2,0,4,1,0,Manager,20309,0
200559,38,Enquiry,1,8,SmallBusiness,Male,3,3,Basic,3,Divorced,7,1,4,0,0,Executive,18057,0
200560,34,Enquiry,1,14,Salaried,Female,2,3,Deluxe,5,Married,4,0,5,1,0,Manager,20121,0
200561,52,Enquiry,3,9,SmallBusiness,Male,2,4,Super Deluxe,5,Divorced,2,0,5,1,0,AVP,31856,0
200562,33,Enquiry,1,6,Salaried,Male,3,3,Basic,3,Single,2,1,3,1,0,Executive,17686,1
200563,25,Enquiry,3,32,SmallBusiness,Female,2,3,Deluxe,3,Single,2,0,4,0,0,Manager,21180,0
200564,45,Enquiry,3,8,Large Business,Male,2,5,Deluxe,3,Unmarried,1,0,5,0,0,Manager,21632,0
200565,,Enquiry,1,16,SmallBusiness,Male,3,2,Basic,3,Single,2,0,2,1,1,Executive,18505,0
200566,47,Company Invited,3,33,Salaried,Female,3,1,Deluxe,3,Unmarried,5,1,4,1,2,Manager,21397,1
200567,34,Enquiry,3,8,Salaried,Male,2,3,Deluxe,3,Single,2,0,5,0,0,Manager,21274,0
200568,55,Enquiry,1,8,SmallBusiness,Male,3,3,King,5,Divorced,6,1,2,1,,VP,34859,1
200569,36,Company Invited,3,14,Salaried,Male,3,4,Standard,5,Unmarried,2,0,2,0,2,Senior Manager,22587,0
200570,52,Company Invited,1,,SmallBusiness,Male,2,3,Basic,3,Divorced,1,0,3,1,0,Executive,,0
200571,26,,1,,Salaried,Female,3,5,Basic,3,Married,4,0,4,1,2,Executive,,0
200572,29,,1,,SmallBusiness,Female,3,3,Deluxe,3,Divorced,5,0,2,1,0,Manager,,0
200573,26,Enquiry,3,14,Large Business,Male,2,4,Deluxe,5,Single,7,0,3,1,1,Manager,20326,1
200574,34,Enquiry,1,6,Salaried,Female,3,1,Basic,3,Single,3,0,2,0,0,Executive,18280,0
200575,54,Enquiry,1,25,SmallBusiness,Female,3,3,Deluxe,5,Married,1,1,3,0,0,Manager,20485,0
200576,27,,3,,SmallBusiness,Male,2,3,Deluxe,3,Divorced,1,0,3,0,1,Manager,,0
200577,37,Enquiry,1,16,Salaried,Female,2,3,Basic,5,Married,1,1,3,1,1,Executive,17782,0
200578,38,Company Invited,1,8,Salaried,Female,3,1,Deluxe,5,Single,7,1,2,1,2,Manager,20980,0
200579,34,,1,,SmallBusiness,Female,2,4,Basic,5,Single,2,0,2,1,1,Executive,,0
200580,35,Enquiry,3,14,Salaried,Female,3,3,Basic,3,Divorced,2,0,3,0,0,Executive,17572,0
200581,,Enquiry,1,6,Salaried,Male,2,5,Basic,3,Divorced,4,0,4,1,0,Executive,,0
200582,40,Company Invited,1,,SmallBusiness,Female,2,1,Deluxe,4,Divorced,2,0,3,0,1,Manager,,0
200583,34,Enquiry,3,14,Salaried,Female,3,3,Deluxe,5,Divorced,6,0,2,1,0,Manager,21500,0
200584,42,Company Invited,1,14,Salaried,Male,3,3,King,3,Married,2,0,5,0,1,VP,33430,0
200585,23,Enquiry,1,12,Salaried,Male,3,1,Basic,5,Divorced,2,1,3,1,2,Executive,16601,1
200586,24,Company Invited,1,15,Salaried,Male,2,4,Basic,4,Married,2,0,5,1,0,Executive,17694,0
200587,52,Enquiry,1,17,Salaried,Female,2,3,Deluxe,3,Divorced,1,0,2,1,1,Manager,18149,0
200588,50,Enquiry,1,8,SmallBusiness,Male,3,3,Super Deluxe,3,Divorced,6,0,2,0,1,AVP,32639,0
200589,29,Enquiry,1,6,Salaried,Female,2,4,Basic,5,Divorced,2,1,2,0,0,Executive,17319,1
200590,33,Enquiry,1,13,SmallBusiness,Male,2,3,Standard,3,Divorced,1,0,4,0,0,Senior Manager,26691,0
200591,33,Enquiry,3,22,SmallBusiness,Female,3,3,Deluxe,5,Single,6,0,3,1,0,Manager,20324,1
200592,47,Enquiry,1,8,Salaried,Female,2,3,Super Deluxe,3,Divorced,2,1,4,1,0,AVP,31752,0
200593,36,Enquiry,1,6,Salaried,Female,2,3,Deluxe,4,Divorced,1,0,5,0,0,Manager,20228,0
200594,29,Enquiry,1,29,Salaried,Male,2,1,Basic,3,Divorced,2,0,2,1,1,Executive,17700,0
200595,58,Enquiry,1,8,Salaried,Male,2,3,King,4,Single,1,1,3,1,1,VP,34246,1
200596,35,Enquiry,1,6,Salaried,Female,2,1,Basic,3,Single,4,0,3,0,0,Executive,17506,0
200597,42,Enquiry,1,6,Salaried,Female,2,4,Deluxe,3,Divorced,1,1,3,0,1,Manager,21062,0
200598,28,,1,,SmallBusiness,Male,2,3,Basic,3,Single,7,0,3,0,0,Executive,,1
200599,36,Enquiry,2,19,Salaried,Male,2,3,Basic,4,Divorced,5,0,3,1,0,Executive,17143,0
200600,32,Enquiry,1,10,Salaried,Female,3,4,Deluxe,3,Divorced,2,0,4,1,0,Manager,21162,0
200601,40,Company Invited,1,22,SmallBusiness,Male,2,4,Deluxe,3,Single,7,0,5,1,1,Manager,20094,0
200602,30,Enquiry,1,8,SmallBusiness,Female,2,4,Deluxe,3,Unmarried,6,1,2,1,1,Manager,21877,0
200603,45,Enquiry,1,8,Salaried,Female,3,4,Basic,3,Single,2,0,3,1,1,Executive,17274,0
200604,42,Enquiry,1,,Salaried,Male,3,3,Deluxe,4,Divorced,2,0,3,1,1,Manager,,0
200605,38,Company Invited,1,18,Salaried,Male,2,4,Deluxe,5,Married,3,0,5,1,0,Manager,21288,0
200606,34,Company Invited,1,22,Salaried,Female,3,4,Basic,3,Single,2,0,5,1,1,Executive,17553,0
200607,49,Enquiry,3,17,SmallBusiness,Female,2,3,Standard,3,Divorced,2,0,4,0,1,Senior Manager,22654,1
200608,55,Enquiry,3,8,SmallBusiness,Male,2,3,Deluxe,3,Single,5,0,2,0,1,Manager,20160,1
200609,43,Enquiry,1,20,Salaried,Male,3,3,Super Deluxe,5,Divorced,7,0,5,1,0,AVP,32159,0
200610,27,Enquiry,1,11,Large Business,Male,2,4,Standard,3,Married,2,1,3,0,0,Senior Manager,27808,0
200611,35,Enquiry,1,13,Salaried,Male,2,3,Standard,3,Unmarried,4,0,3,0,0,Senior Manager,25221,0
200612,28,Enquiry,3,,SmallBusiness,Female,2,3,Deluxe,4,Divorced,2,1,3,1,0,Manager,19779,0
200613,,Enquiry,2,9,Salaried,Male,2,3,Basic,3,Divorced,1,0,2,1,1,Executive,,0
200614,26,Company Invited,1,11,SmallBusiness,Female,2,4,Basic,3,Divorced,2,1,2,0,1,Executive,17366,1
200615,27,Company Invited,1,9,SmallBusiness,Male,2,3,Basic,3,Divorced,2,0,2,1,0,Executive,16706,0
200616,51,Enquiry,3,32,SmallBusiness,Female,3,3,Super Deluxe,3,Divorced,3,0,3,0,1,AVP,31307,0
200617,44,Enquiry,1,10,SmallBusiness,Male,2,3,Deluxe,4,Single,1,0,2,1,0,Manager,20933,0
200618,,Enquiry,1,8,SmallBusiness,Male,3,1,Basic,5,Single,1,0,2,1,2,Executive,18424,0
200619,,Enquiry,3,6,SmallBusiness,Male,2,1,Deluxe,5,Married,2,0,4,0,0,Manager,,0
200620,35,Enquiry,1,33,SmallBusiness,Female,2,4,Basic,5,Single,2,0,4,1,1,Executive,17559,0
200621,36,Enquiry,3,6,Salaried,Male,2,3,Deluxe,3,Divorced,2,1,3,1,1,Manager,21201,0
200622,32,,3,,Salaried,Male,3,3,Deluxe,3,Married,3,0,2,0,0,Manager,,0
200623,,Company Invited,1,11,Salaried,Male,3,4,Basic,3,Married,1,0,5,0,0,Executive,,0
200624,53,Enquiry,3,13,SmallBusiness,Female,3,4,Standard,3,Divorced,1,1,2,0,0,Senior Manager,25934,0
200625,45,Enquiry,3,15,SmallBusiness,Male,3,3,Standard,5,Married,5,1,2,1,0,Senior Manager,25761,0
200626,32,Enquiry,1,14,SmallBusiness,Female,3,1,Deluxe,3,Divorced,6,0,3,1,2,Manager,20175,0
200627,52,Company Invited,1,31,SmallBusiness,Female,2,4,Super Deluxe,3,Divorced,4,0,5,0,1,AVP,28826,0
200628,37,Enquiry,3,22,SmallBusiness,Male,3,4,Deluxe,3,Married,5,0,5,1,2,Manager,21334,0
200629,28,Enquiry,2,14,SmallBusiness,Male,3,,Basic,3,Married,2,0,2,0,1,Executive,19936,0
200630,22,Enquiry,1,,Salaried,Male,2,4,Deluxe,3,Divorced,7,0,2,1,0,Manager,19775,0
200631,44,Enquiry,1,14,Salaried,Male,3,1,Basic,3,Divorced,3,1,3,1,2,Executive,17818,0
200632,42,Company Invited,1,8,SmallBusiness,Male,2,3,Basic,3,Single,6,1,2,0,1,Executive,17515,0
200633,36,Enquiry,2,14,Salaried,Male,3,4,Basic,5,Divorced,1,0,2,1,2,Executive,17342,0
200634,,Enquiry,3,9,Salaried,Male,3,3,Deluxe,5,Divorced,2,1,4,1,0,Manager,,0
200635,35,Enquiry,1,15,Salaried,Female,3,4,Standard,3,Divorced,2,1,4,1,1,Senior Manager,25685,0
200636,35,Company Invited,1,31,Salaried,Female,3,3,Basic,4,Married,2,1,3,0,0,Executive,17022,1
200637,32,Company Invited,1,6,Salaried,Male,3,3,Basic,3,Married,1,0,5,0,0,Executive,17314,0
200638,25,Enquiry,3,,SmallBusiness,Male,2,4,Deluxe,5,Divorced,2,0,3,1,1,Manager,,0
200639,,Enquiry,1,6,Large Business,Female,2,3,Basic,5,Divorced,3,0,4,1,0,Executive,18580,0
200640,24,Company Invited,1,10,Salaried,Male,2,4,Basic,3,Divorced,1,0,3,0,0,Executive,18162,0
200641,32,Company Invited,3,11,Salaried,Male,2,3,Deluxe,4,Divorced,2,0,3,1,1,Manager,21524,0
200642,38,Enquiry,3,15,SmallBusiness,Male,3,4,Basic,4,Divorced,1,0,4,0,0,Executive,17899,0
200643,42,Enquiry,1,9,Salaried,Female,3,1,Deluxe,3,Divorced,3,1,5,0,0,Manager,20231,0
200644,31,Enquiry,1,17,Salaried,Male,2,3,Basic,3,Divorced,4,1,3,1,1,Executive,17356,0
200645,29,Enquiry,3,6,SmallBusiness,Female,2,4,Basic,3,Married,7,1,2,0,1,Executive,17800,1
200646,53,Enquiry,3,14,SmallBusiness,Male,3,3,Super Deluxe,3,Divorced,6,0,3,0,2,AVP,26836,0
200647,35,Enquiry,1,31,Large Business,Male,3,4,Standard,4,Divorced,4,0,3,1,1,Senior Manager,25903,0
200648,37,Company Invited,3,27,SmallBusiness,Female,2,3,Basic,3,Divorced,6,0,2,1,1,Executive,17973,0
200649,53,Enquiry,1,29,Salaried,Female,3,3,Super Deluxe,3,Single,7,0,5,1,1,AVP,29275,0
200650,43,Company Invited,1,6,Salaried,Female,2,3,Deluxe,3,Divorced,5,0,2,1,1,Manager,20562,0
200651,47,Enquiry,3,,SmallBusiness,Female,2,3,Deluxe,3,Divorced,1,1,2,1,0,Manager,19537,0
200652,37,Company Invited,3,25,SmallBusiness,Male,2,3,Standard,4,Unmarried,2,1,5,0,0,Senior Manager,22642,0
200653,50,Company Invited,1,8,Salaried,Male,3,3,Super Deluxe,5,Married,2,0,5,1,2,AVP,32924,0
200654,39,Enquiry,2,8,Salaried,Female,2,4,Deluxe,3,Divorced,1,0,3,0,0,Manager,20204,0
200655,33,Enquiry,2,9,Salaried,Male,2,3,Basic,4,Married,4,1,5,0,1,Executive,17277,0
200656,32,Enquiry,1,31,Salaried,Male,2,3,Basic,3,Single,2,1,5,1,0,Executive,17795,1
200657,29,Enquiry,1,13,SmallBusiness,Female,3,4,Basic,3,Married,7,0,5,1,0,Executive,17532,0
200658,44,Enquiry,1,15,Salaried,Male,3,3,Basic,5,Divorced,2,1,3,1,0,Executive,17559,0
200659,28,Enquiry,3,11,SmallBusiness,Male,3,3,Deluxe,3,Single,2,0,3,1,0,Manager,19908,0
200660,58,Company Invited,1,8,Salaried,Male,2,4,Basic,3,Married,1,1,2,0,0,Executive,17380,1
200661,43,Enquiry,1,,Salaried,Female,2,3,Deluxe,4,Married,5,0,3,1,0,Manager,19765,0
200662,20,Enquiry,3,8,SmallBusiness,Female,2,4,Basic,3,Single,2,0,4,0,1,Executive,17044,1
200663,21,Enquiry,1,24,Salaried,Female,3,3,Basic,3,Single,2,0,3,1,1,Executive,17693,1
200664,36,Enquiry,1,20,Salaried,Male,3,3,Deluxe,3,Divorced,1,1,5,1,2,Manager,21586,0
200665,47,Enquiry,3,8,Salaried,Female,3,4,Basic,3,Single,2,1,2,1,0,Executive,18294,0
200666,,Enquiry,1,9,Salaried,Female,2,3,Deluxe,3,Divorced,1,1,5,1,1,Manager,,1
200667,41,Enquiry,1,8,Salaried,Female,2,5,Basic,3,Married,5,1,3,0,0,Executive,17778,1
200668,28,Enquiry,1,15,SmallBusiness,Female,3,3,Basic,3,Married,6,0,3,1,1,Executive,17377,0
200669,39,Enquiry,1,12,SmallBusiness,Male,3,3,Basic,5,Divorced,1,1,2,1,1,Executive,17404,1
200670,27,Enquiry,1,10,Salaried,Female,3,3,Basic,3,Single,2,0,2,1,1,Executive,17318,0
200671,34,Enquiry,1,16,Salaried,Male,2,3,Basic,4,Married,2,0,2,1,0,Executive,17008,0
200672,42,Enquiry,3,20,SmallBusiness,Female,3,4,Deluxe,3,Single,1,0,3,0,0,Manager,21244,0
200673,33,Enquiry,1,6,Salaried,Male,3,4,Basic,5,Single,4,1,4,0,0,Executive,17799,0
200674,58,Enquiry,1,11,Large Business,Female,2,4,Standard,4,Married,3,1,5,1,1,Senior Manager,25552,0
200675,31,Enquiry,3,13,Salaried,Male,2,4,Basic,3,Divorced,4,0,4,1,1,Executive,17329,0
200676,,Enquiry,1,27,Salaried,Female,2,3,Deluxe,3,Divorced,2,1,3,0,1,Manager,,0
200677,49,Enquiry,1,14,Salaried,Female,2,3,Standard,4,Divorced,5,0,4,0,0,Senior Manager,22403,0
200678,48,Enquiry,1,26,SmallBusiness,Male,2,3,Basic,3,Divorced,5,0,2,0,0,Executive,17259,0
200679,31,Company Invited,3,26,SmallBusiness,Female,2,3,Deluxe,3,Divorced,2,0,2,1,0,Manager,21932,0
200680,36,Enquiry,1,,Salaried,Male,3,3,Basic,3,Single,3,0,3,0,2,Executive,19678,0
200681,38,Enquiry,1,6,Large Business,Female,3,3,Standard,5,Divorced,2,0,4,1,2,Senior Manager,28582,0
200682,32,Company Invited,1,6,Salaried,Female,3,4,Basic,4,Divorced,7,0,3,1,0,Executive,17332,0
200683,25,Enquiry,3,25,SmallBusiness,Male,2,4,Basic,4,Divorced,2,1,2,0,0,Executive,17413,1
200684,40,Enquiry,3,16,SmallBusiness,Male,3,4,Standard,4,Married,3,0,4,1,1,Senior Manager,24705,0
200685,26,Company Invited,3,,SmallBusiness,Male,2,4,Deluxe,5,Single,2,0,3,1,1,Manager,,0
200686,41,Enquiry,1,,SmallBusiness,Male,2,3,Basic,5,Single,3,1,4,1,0,Executive,19721,0
200687,36,Enquiry,1,8,SmallBusiness,Male,3,3,Basic,3,Single,5,0,5,1,0,Executive,17519,0
200688,19,Enquiry,3,27,Salaried,Male,2,4,Basic,4,Single,2,1,2,0,1,Executive,17121,1
200689,20,Enquiry,1,10,Large Business,Male,2,3,Basic,5,Single,2,0,3,1,1,Executive,17973,1
200690,31,Enquiry,1,18,SmallBusiness,Female,2,3,Deluxe,3,Divorced,1,1,4,0,1,Manager,20855,0
200691,,Company Invited,1,15,SmallBusiness,Male,2,3,Basic,4,Married,1,1,4,0,1,Executive,18617,0
200692,32,Enquiry,1,9,SmallBusiness,Female,3,3,Deluxe,5,Divorced,2,0,2,1,1,Manager,21725,0
200693,36,Enquiry,3,9,Salaried,Male,2,4,Standard,3,Divorced,2,1,2,1,0,Senior Manager,25325,1
200694,33,Enquiry,1,6,Salaried,Female,2,4,Deluxe,3,Unmarried,1,0,4,0,0,Manager,21949,0
200695,37,Enquiry,3,6,Salaried,Male,2,4,Standard,3,Divorced,6,0,2,1,1,Senior Manager,25609,1
200696,45,Company Invited,1,,Salaried,Male,2,3,Deluxe,4,Divorced,2,0,4,1,1,Manager,,0
200697,29,Company Invited,3,26,Large Business,Female,2,3,Basic,3,Divorced,2,0,3,0,1,Executive,17157,0
200698,35,Enquiry,3,,SmallBusiness,Female,2,3,Deluxe,3,Divorced,2,0,4,1,0,Manager,19601,0
200699,52,Enquiry,1,6,Salaried,Male,3,3,Super Deluxe,3,Divorced,3,0,2,1,1,AVP,32099,0
200700,58,Enquiry,1,8,Large Business,Male,2,3,Basic,3,Single,5,0,2,1,1,Executive,17479,1
200701,53,Enquiry,3,8,SmallBusiness,Male,2,3,Super Deluxe,3,Married,7,0,3,1,0,AVP,29852,0
200702,30,Enquiry,3,14,Salaried,Male,3,3,Standard,3,Married,6,0,3,1,0,Senior Manager,22264,0
200703,38,Company Invited,3,16,Large Business,Female,2,3,Deluxe,3,Single,2,1,3,0,1,Manager,20666,0
200704,35,Enquiry,3,9,Salaried,Male,3,3,Standard,3,Married,7,0,5,0,1,Senior Manager,22823,0
200705,39,Enquiry,3,8,Salaried,Male,2,1,Standard,3,Unmarried,1,0,2,1,1,Senior Manager,22880,0
200706,40,Company Invited,3,30,Salaried,Fe Male,3,1,Super Deluxe,4,Unmarried,5,1,3,1,2,AVP,28194,1
