CustomerID,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,ProdTaken
201479,36,Enquiry,1,33,SmallBusiness,Male,3,3,Deluxe,3,Married,7,0,3,0,0,Manager,20237,0
201480,35,Enquiry,1,22,SmallBusiness,Male,2,1,Basic,4,Married,1,0,4,1,1,Executive,17426,0
201481,,Enquiry,1,21,Salaried,Female,2,4,Deluxe,3,Single,1,1,1,1,1,Manager,,0
201482,31,Enquiry,1,32,Salaried,Male,2,3,Basic,3,Married,2,0,3,1,1,Executive,17911,0
201483,34,Enquiry,1,25,SmallBusiness,Male,3,3,Basic,3,Married,1,0,3,0,0,Executive,17661,0
201484,28,Enquiry,1,30,Salaried,Male,2,4,Basic,3,Single,6,1,1,0,0,Executive,17028,1
201485,29,Enquiry,1,27,Salaried,Female,2,1,Standard,5,Married,2,0,5,1,1,Senior Manager,24980,0
201486,32,Enquiry,1,11,Salaried,Male,3,1,Basic,4,Married,1,1,1,1,2,Executive,18298,0
201487,22,Company Invited,1,22,SmallBusiness,Male,3,1,Basic,3,Married,2,1,3,0,2,Executive,17935,0
201488,53,Enquiry,3,8,Salaried,Female,3,4,Super Deluxe,3,Married,3,0,3,0,0,AVP,30427,0
201489,,Enquiry,1,8,Salaried,Male,2,3,Basic,3,Single,6,1,1,0,0,Executive,,0
201490,,Company Invited,1,17,Salaried,Female,3,1,Deluxe,3,Married,1,0,5,0,1,Manager,,0
201491,,Enquiry,3,15,Salaried,Male,2,4,Basic,5,Single,1,0,1,0,0,Executive,18407,1
201492,34,Enquiry,1,13,Salaried,Fe Male,2,3,Standard,4,Unmarried,1,0,5,0,0,Senior Manager,26994,0
201493,21,Enquiry,1,21,Salaried,Male,3,3,Basic,3,Single,2,0,5,1,1,Executive,16232,0
201494,34,Enquiry,1,12,SmallBusiness,Male,2,3,Basic,5,Single,3,0,4,0,0,Executive,17960,1
201495,53,Enquiry,1,11,Salaried,Female,2,3,King,3,Married,5,0,4,1,0,VP,34094,0
201496,,Company Invited,1,22,Salaried,Female,3,5,Basic,5,Single,2,1,4,0,0,Executive,,1
201497,42,Enquiry,3,14,SmallBusiness,Male,2,3,Deluxe,4,Married,1,0,3,1,0,Manager,21825,0
201498,44,Enquiry,1,13,SmallBusiness,Female,2,4,Standard,3,Married,4,0,4,0,0,Senior Manager,25248,0
201499,46,Enquiry,3,8,SmallBusiness,Female,2,3,King,5,Single,4,0,1,1,1,VP,33947,0
201500,33,Enquiry,1,8,SmallBusiness,Male,3,3,Basic,3,Single,5,0,3,0,2,Executive,17496,0
201501,44,Enquiry,1,16,Salaried,Male,2,3,Deluxe,3,Married,3,1,3,0,1,Manager,21465,0
201502,30,Enquiry,1,15,SmallBusiness,Male,2,4,Basic,3,Single,2,0,4,0,1,Executive,17206,0
201503,39,Enquiry,3,11,Large Business,Male,2,3,Deluxe,3,Married,4,0,1,0,0,Manager,17086,1
201504,24,Enquiry,1,6,SmallBusiness,Male,3,3,Basic,3,Married,3,1,3,0,2,Executive,17293,1
201505,43,Enquiry,1,8,SmallBusiness,Female,3,1,Basic,3,Married,2,0,1,1,2,Executive,17645,0
201506,50,Enquiry,3,9,SmallBusiness,Male,2,4,Basic,3,Married,2,1,4,1,1,Executive,17683,1
201507,35,Enquiry,3,8,SmallBusiness,Female,3,3,Basic,3,Married,2,0,1,1,2,Executive,17014,0
201508,,Enquiry,1,11,Salaried,Female,2,4,Basic,5,Married,1,1,1,1,1,Executive,18419,0
201509,33,Company Invited,3,6,Salaried,Female,2,1,Deluxe,5,Married,3,0,3,0,1,Manager,20376,0
201510,35,Enquiry,1,10,Salaried,Male,3,3,Basic,3,Married,2,0,4,1,1,Executive,16951,0
201511,27,Enquiry,1,8,Salaried,Female,2,3,Basic,5,Married,2,0,3,1,1,Executive,17341,0
201512,26,Enquiry,1,31,Salaried,Male,2,5,Basic,3,Single,2,0,1,0,0,Executive,17293,1
201513,27,Company Invited,3,14,Salaried,Male,2,3,Standard,3,Unmarried,2,0,1,1,0,Senior Manager,23726,0
201514,,Company Invited,1,6,SmallBusiness,Female,2,3,Deluxe,3,Single,2,0,3,1,0,Manager,,0
201515,41,Enquiry,1,18,Large Business,Female,2,3,King,3,Married,2,0,4,1,1,VP,34545,1
201516,34,Company Invited,3,,SmallBusiness,Male,3,3,Deluxe,3,Single,1,0,5,0,1,Manager,19568,0
201517,37,Enquiry,1,25,Salaried,Male,3,3,Basic,4,Married,5,0,4,0,1,Executive,18022,0
201518,46,Company Invited,3,11,SmallBusiness,Male,3,3,Deluxe,3,Single,5,1,5,1,1,Manager,20772,0
201519,35,Enquiry,1,14,Salaried,Male,2,1,Basic,3,Married,2,0,5,1,1,Executive,17269,0
201520,48,Enquiry,1,6,Salaried,Male,3,4,Standard,3,Single,1,1,5,0,0,Senior Manager,20381,1
201521,,Enquiry,1,11,Large Business,Male,2,3,Basic,3,Single,2,1,1,0,0,Executive,18441,1
201522,44,Enquiry,3,6,SmallBusiness,Female,3,3,Deluxe,5,Married,6,1,1,1,1,Manager,20454,0
201523,35,Company Invited,1,17,SmallBusiness,Male,3,4,Standard,5,Married,3,1,5,1,2,Senior Manager,24884,0
201524,,Enquiry,3,29,SmallBusiness,Female,2,4,Deluxe,3,Married,1,1,1,0,0,Manager,,0
201525,33,Company Invited,1,6,Salaried,Fe Male,3,3,Standard,3,Unmarried,2,1,1,1,0,Senior Manager,28458,0
201526,35,Company Invited,3,5,Salaried,Male,3,3,Standard,5,Married,2,0,4,0,0,Senior Manager,24069,0
201527,,Enquiry,1,29,SmallBusiness,Female,1,3,Basic,5,Married,4,1,4,0,0,Executive,,0
201528,31,Enquiry,1,13,Salaried,Male,2,3,Deluxe,3,Married,4,0,3,0,1,Manager,20915,0
201529,37,Enquiry,1,6,Salaried,Male,2,4,Deluxe,3,Married,2,0,5,0,0,Manager,20993,0
201530,32,Enquiry,1,6,SmallBusiness,Male,2,3,Deluxe,3,Married,2,1,4,1,1,Manager,21162,0
201531,38,Company Invited,1,35,Salaried,Female,2,3,Deluxe,3,Single,2,0,3,1,0,Manager,17406,0
201532,50,Enquiry,1,13,SmallBusiness,Female,2,4,King,3,Married,6,1,4,1,1,VP,33740,0
201533,59,Enquiry,3,31,Salaried,Female,4,3,Standard,5,Unmarried,1,0,3,1,1,Senior Manager,22637,0
201534,36,Enquiry,1,14,Large Business,Female,2,3,Standard,3,Married,2,0,4,1,0,Senior Manager,25096,0
201535,55,Enquiry,1,14,SmallBusiness,Female,2,3,Super Deluxe,3,Married,3,1,3,1,1,AVP,29756,0
201536,36,Company Invited,1,17,Salaried,Male,3,4,Deluxe,4,Unmarried,2,0,4,1,1,Manager,21499,0
201537,45,Enquiry,1,13,Salaried,Male,2,3,Standard,5,Married,3,0,3,0,0,Senior Manager,24724,0
201538,35,Company Invited,1,6,SmallBusiness,Male,3,3,Basic,5,Married,5,0,1,0,1,Executive,17194,0
201539,,Enquiry,1,15,SmallBusiness,Male,3,4,Basic,3,Married,1,1,1,1,2,Executive,18388,1
201540,59,Company Invited,3,6,Salaried,Female,2,4,Deluxe,3,Single,1,0,5,1,0,Manager,20473,0
201541,29,Enquiry,1,8,Salaried,Male,3,3,Basic,4,Married,1,0,4,1,0,Executive,17703,0
201542,31,Enquiry,1,6,SmallBusiness,Male,2,3,Basic,4,Single,2,0,3,1,0,Executive,17501,0
201543,32,Enquiry,1,6,Salaried,Male,3,3,Deluxe,4,Married,2,0,3,1,0,Manager,21220,0
201544,36,Enquiry,1,12,Salaried,Female,2,1,Basic,3,Married,4,0,1,0,0,Executive,18038,0
201545,31,Enquiry,1,,Salaried,Female,3,3,Deluxe,3,Single,2,0,5,1,2,Manager,,0
201546,35,Enquiry,3,,SmallBusiness,Male,2,4,Deluxe,5,Single,1,0,1,1,1,Manager,,0
201547,45,Enquiry,1,12,Salaried,Male,2,3,Standard,5,Married,5,1,3,1,1,Senior Manager,28245,0
201548,37,Enquiry,1,13,SmallBusiness,Male,1,3,Standard,3,Single,5,0,1,0,0,Senior Manager,28664,0
201549,46,Enquiry,2,11,SmallBusiness,Male,3,,Deluxe,4,Married,1,1,5,1,2,Manager,20021,0
201550,30,Enquiry,1,6,Salaried,Male,2,4,Deluxe,3,Married,2,1,1,1,1,Manager,20126,0
201551,35,Enquiry,1,6,SmallBusiness,Male,1,4,Basic,3,Single,2,0,4,1,0,Executive,17859,0
201552,55,Enquiry,3,6,Salaried,Male,3,3,Standard,3,Married,4,0,1,0,2,Senior Manager,25239,0
201553,38,Company Invited,1,12,SmallBusiness,Female,3,5,Deluxe,3,Married,1,1,1,0,2,Manager,20329,0
201554,34,Enquiry,1,,SmallBusiness,Male,3,3,Deluxe,4,Married,2,0,5,1,2,Manager,,0
201555,56,Enquiry,1,13,Salaried,Male,2,5,Standard,3,Unmarried,5,0,1,0,0,Senior Manager,22260,0
201556,23,Enquiry,3,8,Large Business,Male,3,3,Basic,5,Married,4,0,3,1,2,Executive,17322,0
201557,51,Enquiry,1,15,Salaried,Male,3,3,Basic,3,Married,4,0,3,1,0,Executive,17075,0
201558,,Enquiry,1,8,Salaried,Male,4,4,Deluxe,3,Married,2,0,4,1,1,Manager,,0
201559,46,Enquiry,3,15,SmallBusiness,Male,3,4,Standard,3,Unmarried,2,0,5,1,2,Senior Manager,24619,1
201560,40,Company Invited,1,6,Salaried,Male,3,4,Super Deluxe,4,Married,2,0,1,1,1,AVP,28503,0
201561,51,Enquiry,3,27,SmallBusiness,Male,3,3,Deluxe,3,Single,1,1,5,0,2,Manager,20441,0
201562,30,Enquiry,3,10,SmallBusiness,Female,3,4,Deluxe,4,Married,2,1,3,1,0,Manager,20209,0
201563,46,Company Invited,1,6,SmallBusiness,Male,2,4,Standard,5,Married,3,1,1,1,1,Senior Manager,25673,0
201564,32,Enquiry,3,12,SmallBusiness,Male,2,,Deluxe,3,Single,2,0,5,1,1,Manager,20010,0
201565,54,Enquiry,1,8,Large Business,Female,2,3,Standard,3,Married,1,0,4,0,0,Senior Manager,28549,0
201566,24,Enquiry,3,9,Salaried,Female,2,,Deluxe,3,Married,1,0,4,0,0,Manager,19999,0
201567,28,Company Invited,3,10,SmallBusiness,Male,2,3,Deluxe,3,Married,2,0,1,0,0,Manager,,0
201568,58,Enquiry,3,16,SmallBusiness,Male,2,3,Super Deluxe,3,Single,1,0,3,0,1,AVP,28872,0
201569,44,Company Invited,1,29,SmallBusiness,Male,3,3,Deluxe,4,Married,5,0,3,0,1,Manager,17042,0
201570,37,Enquiry,2,12,Salaried,Male,3,3,Basic,5,Married,5,1,1,0,2,Executive,17073,1
201571,32,Enquiry,1,6,Salaried,Male,3,3,Basic,5,Single,2,0,1,0,1,Executive,17956,0
201572,20,Company Invited,1,12,Salaried,Female,3,4,Basic,3,Single,2,1,1,0,0,Executive,17926,1
201573,34,Enquiry,1,,Salaried,Female,2,3,Deluxe,3,Single,2,0,3,0,0,Manager,19809,0
201574,37,Company Invited,1,8,Salaried,Male,3,4,Deluxe,3,Married,6,0,1,1,2,Manager,20163,0
201575,59,Company Invited,2,8,Salaried,Female,2,4,King,3,Married,1,0,1,0,1,VP,33844,0
201576,50,Company Invited,1,6,Salaried,Female,3,3,King,4,Married,4,1,1,0,2,VP,33172,0
201577,25,Enquiry,3,11,SmallBusiness,Male,2,4,Deluxe,3,Single,2,1,3,0,1,Manager,20744,1
201578,25,Enquiry,1,13,SmallBusiness,Male,3,4,Basic,3,Married,2,0,1,0,2,Executive,17889,0
201579,22,Enquiry,1,21,SmallBusiness,Female,2,3,Basic,3,Single,2,0,1,1,1,Executive,17871,0
201580,51,Company Invited,1,6,SmallBusiness,Female,1,4,Standard,5,Unmarried,4,0,1,1,0,Senior Manager,22484,0
201581,34,Company Invited,1,13,Salaried,Male,3,5,Deluxe,3,Single,2,1,5,1,0,Manager,21074,1
201582,54,Company Invited,2,32,Salaried,Female,1,1,Super Deluxe,3,Single,3,1,3,1,0,AVP,32328,0
201583,24,Enquiry,1,24,Salaried,Male,2,3,Basic,3,Married,1,0,4,0,0,Executive,17774,0
201584,34,Enquiry,1,,Salaried,Female,2,4,Deluxe,4,Married,7,0,3,1,0,Manager,19505,0
201585,37,Enquiry,3,9,Salaried,Male,2,3,Standard,3,Unmarried,3,0,3,0,1,Senior Manager,22428,0
201586,34,Enquiry,1,11,SmallBusiness,Fe Male,2,4,Standard,5,Unmarried,3,0,1,1,1,Senior Manager,26631,0
201587,36,Company Invited,3,17,Large Business,Female,3,3,Standard,3,Married,1,0,5,0,2,Senior Manager,24738,0
201588,36,Enquiry,1,9,Salaried,Female,2,3,Basic,3,Married,6,0,1,0,1,Executive,17835,0
201589,43,Company Invited,3,32,Salaried,Male,3,3,Super Deluxe,3,Married,2,1,1,1,0,AVP,31959,0
201590,30,Company Invited,1,29,Salaried,Male,3,5,Basic,3,Married,2,0,3,0,0,Executive,17613,0
201591,33,Company Invited,3,28,SmallBusiness,Male,3,3,Deluxe,4,Married,1,0,1,0,0,Manager,21146,0
201592,56,Enquiry,1,20,Salaried,Female,3,,Basic,4,Married,1,1,5,1,0,Executive,19963,1
201593,51,Enquiry,1,12,Salaried,Male,2,3,King,3,Single,1,0,5,1,1,VP,34537,0
201594,31,Enquiry,3,12,Salaried,Male,3,5,Deluxe,3,Married,5,1,3,0,2,Manager,21172,1
201595,26,Enquiry,1,12,Salaried,Female,2,4,Basic,4,Married,2,0,3,1,1,Executive,17368,0
201596,58,Enquiry,1,29,SmallBusiness,Female,3,3,Standard,3,Married,2,0,3,1,0,Senior Manager,25312,1
201597,19,Enquiry,3,28,SmallBusiness,Male,2,3,Basic,3,Single,2,1,1,1,0,Executive,16675,1
201598,22,Enquiry,1,8,Large Business,Male,3,3,Basic,3,Married,1,0,5,1,0,Executive,17523,0
201599,49,Enquiry,1,26,SmallBusiness,Female,3,3,Deluxe,5,Married,2,0,1,1,0,Manager,21567,0
201600,43,Company Invited,1,,SmallBusiness,Female,3,1,Basic,3,Single,5,0,3,0,2,Executive,19739,0
201601,50,Company Invited,3,18,SmallBusiness,Fe Male,3,3,Standard,3,Unmarried,5,0,5,1,2,Senior Manager,24208,0
201602,31,Enquiry,3,,Salaried,Female,3,5,Deluxe,3,Married,4,1,3,0,2,Manager,19559,1
201603,41,Enquiry,3,15,Salaried,Male,3,3,Standard,3,Married,4,1,1,0,1,Senior Manager,23189,0
201604,26,Enquiry,2,31,Salaried,Female,3,3,Basic,3,Married,2,0,4,1,1,Executive,17942,0
201605,36,Enquiry,1,12,SmallBusiness,Male,2,,Deluxe,4,Married,7,0,4,0,1,Manager,19941,0
201606,51,Company Invited,1,14,Salaried,Male,2,5,Standard,3,Unmarried,3,0,1,1,0,Senior Manager,25650,1
201607,39,Enquiry,3,10,Salaried,Female,2,4,Deluxe,3,Married,5,0,5,1,1,Manager,20902,0
201608,25,Enquiry,3,34,Salaried,Male,2,4,Deluxe,3,Married,3,0,4,1,1,Manager,23639,0
201609,30,Enquiry,2,15,Salaried,Male,2,3,Deluxe,3,Married,1,1,3,1,1,Manager,21347,0
201610,,Enquiry,1,15,SmallBusiness,Female,2,3,Basic,5,Single,1,0,4,1,0,Executive,,1
201611,,Enquiry,1,35,SmallBusiness,Male,2,3,Basic,3,Single,6,0,1,1,0,Executive,18452,0
201612,38,Enquiry,1,,Large Business,Female,2,3,Deluxe,3,Single,4,1,5,1,0,Manager,,0
201613,30,Enquiry,1,24,Salaried,Female,3,3,Basic,3,Single,2,0,1,1,2,Executive,17632,0
201614,32,Company Invited,3,,SmallBusiness,Male,2,5,Deluxe,3,Married,1,0,1,0,1,Manager,19668,0
201615,30,Enquiry,1,11,Large Business,Female,2,3,Basic,5,Married,6,0,5,0,1,Executive,18204,0
201616,30,Enquiry,1,8,SmallBusiness,Male,2,4,Basic,3,Single,1,0,4,0,0,Executive,17720,0
201617,41,Company Invited,1,16,Salaried,Male,3,4,Super Deluxe,5,Married,5,0,1,1,0,AVP,32181,0
201618,41,Enquiry,1,15,Salaried,Male,3,3,Basic,5,Married,3,0,1,0,0,Executive,17238,0
201619,19,Enquiry,1,9,SmallBusiness,Female,3,3,Basic,4,Single,2,0,3,1,0,Executive,16483,0
201620,40,Company Invited,1,32,SmallBusiness,Female,2,3,Deluxe,4,Married,2,0,1,0,1,Manager,20605,0
201621,35,Enquiry,3,6,SmallBusiness,Male,3,3,Standard,4,Married,2,0,4,0,0,Senior Manager,22295,0
201622,53,Enquiry,3,12,SmallBusiness,Male,2,3,Deluxe,3,Married,3,1,5,0,1,Manager,17306,0
201623,45,Enquiry,1,15,Salaried,Male,2,3,Deluxe,4,Married,1,0,4,1,0,Manager,17348,0
201624,32,Company Invited,3,14,SmallBusiness,Fe Male,2,3,Standard,3,Unmarried,2,0,4,1,1,Senior Manager,23998,0
201625,29,Company Invited,1,,Large Business,Male,2,3,Deluxe,3,Married,2,0,3,0,0,Manager,,0
201626,51,Enquiry,1,13,SmallBusiness,Male,2,4,Deluxe,3,Married,3,0,3,1,1,Manager,21132,0
201627,58,Enquiry,1,15,SmallBusiness,Female,3,4,Basic,4,Married,5,1,1,1,1,Executive,18346,0
201628,40,Enquiry,3,10,SmallBusiness,Male,3,4,Standard,3,Married,1,0,1,1,1,Senior Manager,25855,0
201629,34,Company Invited,3,8,SmallBusiness,Female,3,3,Basic,3,Married,7,0,5,0,0,Executive,17231,0
201630,22,Enquiry,1,25,SmallBusiness,Male,3,3,Basic,3,Married,2,0,1,1,0,Executive,17323,0
201631,27,Company Invited,1,15,SmallBusiness,Male,2,3,Basic,4,Married,7,0,3,1,1,Executive,17024,0
201632,28,Enquiry,1,27,SmallBusiness,Male,2,3,Basic,3,Married,2,0,1,0,0,Executive,17713,0
201633,57,Enquiry,1,30,Salaried,Male,2,1,Standard,3,Married,4,1,4,1,0,Senior Manager,24439,0
201634,27,Company Invited,1,9,SmallBusiness,Male,3,4,Basic,3,Married,2,1,1,0,2,Executive,17566,0
201635,50,Enquiry,1,17,Salaried,Female,2,3,King,4,Single,4,0,5,0,,VP,34926,0
201636,41,Enquiry,1,20,Salaried,Male,2,3,Basic,3,Married,5,0,4,1,1,Executive,17451,0
201637,30,Enquiry,3,11,Salaried,Female,2,3,Standard,3,Married,3,0,4,1,1,Senior Manager,24419,0
201638,38,Enquiry,3,6,Salaried,Fe Male,2,4,Deluxe,3,Unmarried,5,0,1,0,1,Manager,23686,0
201639,32,Enquiry,1,12,Salaried,Male,2,3,Basic,3,Single,4,0,1,0,1,Executive,18038,0
201640,27,Enquiry,1,23,Large Business,Male,2,3,Basic,4,Married,1,1,4,0,0,Executive,18058,0
201641,19,Company Invited,3,6,Large Business,Female,3,5,Basic,5,Single,1,0,3,1,0,Executive,17325,1
201642,36,Company Invited,1,9,SmallBusiness,Male,1,3,Basic,4,Single,5,0,4,1,0,Executive,17088,0
201643,30,Company Invited,1,15,SmallBusiness,Male,3,3,Deluxe,5,Married,2,0,1,1,1,Manager,18072,0
201644,45,Enquiry,3,10,Salaried,Female,1,,Deluxe,5,Married,5,1,4,0,0,Manager,20006,0
201645,56,Enquiry,1,,Salaried,Female,3,3,Basic,5,Married,5,1,4,1,1,Executive,,0
201646,33,Enquiry,1,8,Salaried,Male,2,3,Basic,3,Single,1,0,3,1,0,Executive,17500,0
201647,19,Enquiry,1,8,Salaried,Male,2,4,Basic,3,Single,2,0,5,1,0,Executive,16102,1
201648,46,Enquiry,3,6,SmallBusiness,Female,3,3,Standard,5,Married,2,0,1,1,2,Senior Manager,25453,0
201649,38,Enquiry,1,15,Salaried,Female,3,3,Basic,3,Single,2,0,1,1,2,Executive,17288,0
201650,,Enquiry,1,18,SmallBusiness,Female,3,3,Basic,3,Married,1,1,4,1,1,Executive,,0
201651,34,Enquiry,1,33,SmallBusiness,Female,3,3,Basic,4,Single,3,0,3,0,0,Executive,17311,0
201652,41,Enquiry,3,26,SmallBusiness,Female,3,3,Basic,4,Single,2,1,4,0,1,Executive,18140,1
201653,,Enquiry,1,6,SmallBusiness,Male,2,4,Basic,3,Married,3,0,3,1,0,Executive,18690,0
201654,53,Enquiry,1,,SmallBusiness,Female,2,1,Deluxe,5,Married,2,0,1,1,0,Manager,,0
201655,33,Enquiry,1,20,SmallBusiness,Female,3,3,Basic,4,Married,2,0,5,1,1,Executive,17756,0
201656,40,Enquiry,1,10,SmallBusiness,Female,2,3,King,3,Married,2,0,5,1,1,VP,34033,0
201657,55,Enquiry,1,20,SmallBusiness,Male,3,1,King,4,Single,1,0,1,1,1,VP,33722,0
201658,34,Company Invited,1,8,Salaried,Male,2,4,Deluxe,3,Married,2,0,4,0,1,Manager,24547,0
201659,51,Enquiry,1,9,SmallBusiness,Female,3,3,Super Deluxe,4,Single,4,0,5,1,1,AVP,28734,0
201660,52,Enquiry,1,6,Salaried,Male,3,4,King,3,Married,1,0,1,1,,VP,34999,0
201661,27,Enquiry,1,15,SmallBusiness,Female,4,3,Basic,4,Single,2,0,3,0,1,Executive,17279,0
201662,35,Enquiry,1,29,Salaried,Male,2,4,Deluxe,3,Married,4,1,4,1,0,Manager,20916,1
201663,43,Company Invited,1,13,SmallBusiness,Male,2,1,Basic,3,Married,5,0,4,1,0,Executive,17089,0
201664,45,Company Invited,1,8,SmallBusiness,Male,3,4,Super Deluxe,3,Married,1,0,4,1,2,AVP,31792,0
201665,,Enquiry,1,27,Salaried,Male,3,1,Basic,5,Married,2,1,3,1,0,Executive,18564,0
201666,35,Company Invited,1,,SmallBusiness,Female,2,3,Deluxe,4,Single,6,0,1,0,0,Manager,,0
201667,42,Company Invited,1,27,SmallBusiness,Female,2,3,Deluxe,3,Married,3,0,1,0,0,Manager,20265,0
201668,38,Enquiry,1,8,Salaried,Male,2,3,Deluxe,3,Married,1,0,1,1,1,Manager,21553,0
201669,38,Enquiry,1,35,Large Business,Male,2,3,Deluxe,3,Married,4,0,1,0,0,Manager,21261,0
201670,27,Company Invited,1,,Large Business,Male,2,4,Deluxe,5,Married,6,0,3,1,0,Manager,,0
201671,49,Company Invited,1,24,Salaried,Male,3,3,Deluxe,3,Married,2,1,1,0,0,Manager,21804,0
201672,,Company Invited,1,16,SmallBusiness,Male,2,3,Basic,3,Married,2,1,3,1,1,Executive,,0
201673,40,Enquiry,1,25,SmallBusiness,Male,1,3,Deluxe,3,Married,1,1,1,1,0,Manager,17741,0
201674,38,Enquiry,1,35,SmallBusiness,Male,3,3,Deluxe,5,Married,1,1,3,1,2,Manager,21673,1
201675,29,Enquiry,3,33,SmallBusiness,Female,2,3,Standard,3,Married,2,0,3,0,0,Senior Manager,22639,1
201676,22,Enquiry,1,11,Salaried,Male,2,1,Basic,4,Married,2,1,4,1,0,Executive,17328,0
201677,36,Company Invited,1,24,SmallBusiness,Female,3,3,Basic,3,Single,2,0,3,0,1,Executive,17153,0
201678,40,Company Invited,1,,Salaried,Male,3,4,Deluxe,3,Married,1,0,5,0,1,Manager,19876,0
201679,46,Enquiry,1,6,SmallBusiness,Male,3,3,Standard,5,Married,1,0,1,0,2,Senior Manager,24396,0
201680,32,Enquiry,3,10,SmallBusiness,Male,2,5,Standard,3,Married,2,0,1,1,0,Senior Manager,25400,1
201681,30,Company Invited,1,6,Salaried,Male,2,4,Standard,3,Unmarried,2,0,5,1,1,Senior Manager,23474,0
201682,27,Company Invited,3,26,Salaried,Fe Male,2,3,Deluxe,3,Unmarried,2,0,1,1,1,Manager,24981,0
201683,51,Enquiry,1,14,Salaried,Male,2,4,Standard,4,Married,6,0,3,1,1,Senior Manager,27490,0
201684,30,Enquiry,1,9,Large Business,Female,2,3,Basic,5,Single,6,1,4,0,0,Executive,17657,1
201685,41,Enquiry,3,12,Salaried,Female,3,3,Standard,3,Single,4,1,1,0,0,Senior Manager,28591,0
201686,30,Company Invited,3,32,SmallBusiness,Female,2,4,Deluxe,5,Unmarried,6,0,1,1,1,Manager,21696,1
201687,29,Enquiry,1,6,Large Business,Male,2,3,Basic,3,Single,1,0,1,0,0,Executive,17058,1
201688,45,Company Invited,3,12,SmallBusiness,Fe Male,2,4,Standard,3,Unmarried,7,0,4,1,0,Senior Manager,23865,0
201689,54,Enquiry,3,9,SmallBusiness,Female,2,3,Deluxe,5,Married,3,0,4,1,0,Manager,20940,0
201690,36,Enquiry,1,11,Salaried,Male,3,3,Deluxe,4,Single,1,0,1,1,1,Manager,20914,0
201691,33,Enquiry,1,10,SmallBusiness,Female,2,4,Basic,4,Married,7,0,4,0,1,Executive,17622,0
201692,37,Company Invited,1,17,Salaried,Male,2,3,Standard,3,Married,2,1,3,1,1,Senior Manager,27185,0
201693,38,Enquiry,3,9,Salaried,Male,3,3,Standard,3,Married,1,0,1,1,1,Senior Manager,25609,0
201694,31,,1,,SmallBusiness,Male,2,5,Deluxe,3,Married,1,0,3,0,0,Manager,,0
201695,59,Enquiry,1,9,Salaried,Male,3,4,Basic,3,Married,4,0,3,0,0,Executive,17177,0
201696,37,Company Invited,3,10,SmallBusiness,Male,2,3,Basic,3,Married,5,0,4,1,0,Executive,17793,0
201697,29,Company Invited,3,6,SmallBusiness,Female,2,3,Standard,3,Married,2,0,3,1,1,Senior Manager,22918,0
201698,35,Company Invited,3,6,SmallBusiness,Fe Male,3,3,Standard,3,Unmarried,2,0,5,1,0,Senior Manager,23789,0
201699,29,Enquiry,1,24,SmallBusiness,Male,2,4,Basic,3,Single,2,1,3,0,0,Executive,17389,1
201700,52,Enquiry,1,8,Salaried,Female,2,4,Basic,3,Single,1,0,3,1,0,Executive,18212,0
201701,42,Enquiry,1,10,Large Business,Male,2,3,King,3,Married,2,0,1,0,0,VP,34232,0
201702,59,Enquiry,2,12,SmallBusiness,Male,2,3,Basic,3,Married,1,0,4,0,0,Executive,17267,0
201703,50,Enquiry,3,6,SmallBusiness,Female,3,3,King,3,Married,4,0,1,1,0,VP,34517,0
201704,33,Enquiry,1,20,SmallBusiness,Male,2,3,Basic,3,Married,6,1,1,1,1,Executive,17436,1
201705,43,Enquiry,3,22,SmallBusiness,Female,3,3,Super Deluxe,3,Married,6,1,3,0,0,AVP,31064,0
201706,33,Enquiry,1,8,Salaried,Female,2,3,Basic,5,Married,1,0,3,1,1,Executive,17707,1
201707,52,Company Invited,3,8,Salaried,Male,3,4,King,3,Single,2,1,1,1,0,VP,34068,0
201708,,Enquiry,3,10,Salaried,Female,2,3,Basic,4,Married,3,0,3,1,1,Executive,,0
201709,,Enquiry,1,6,Salaried,Male,3,4,Basic,3,Single,1,1,5,0,2,Executive,,1
201710,39,Enquiry,1,6,SmallBusiness,Female,3,3,Basic,3,Married,1,0,3,1,0,Executive,17232,0
201711,32,Company Invited,3,,SmallBusiness,Male,3,3,Deluxe,3,Married,1,0,4,1,1,Manager,,0
201712,41,Enquiry,1,25,Salaried,Male,2,3,Deluxe,5,Married,3,0,1,0,0,Manager,18072,0
201713,40,Enquiry,1,30,Large Business,Male,3,3,Deluxe,3,Married,2,0,3,1,1,Manager,18319,0
201714,45,Enquiry,1,6,Salaried,Male,3,1,King,3,Married,1,0,4,1,1,VP,34202,0
201715,31,Company Invited,1,9,SmallBusiness,Male,3,3,Standard,3,Married,1,0,4,1,0,Senior Manager,28675,0
201716,33,Enquiry,1,11,Salaried,Female,3,4,Basic,3,Married,2,0,1,0,0,Executive,17911,0
201717,34,Enquiry,1,8,Salaried,Male,2,4,Deluxe,5,Married,7,0,4,0,1,Manager,20957,0
201718,,Enquiry,1,6,SmallBusiness,Female,2,4,Basic,5,Married,3,0,4,0,1,Executive,,0
